task_id,lot_id,from_step_no,to_step_no,source_machine,source_group,source_bay,dest_machine,dest_group,dest_bay,planned_ready_sec,planned_due_sec,planned_avg_travel_sec,planned_slack_sec
T0000206,L00006,26,27,M13,CVD_A,Bay2,M26,IMP_B,Bay3,19170.656000000003,19296.977,110.0,16.320999999996275
T0000207,L00006,27,28,M26,IMP_B,Bay3,M7,CMP_A,Bay1,19438.727,19596.256999999998,220.0,-62.470000000001164
T0000208,L00006,28,29,M7,CMP_A,Bay1,M71,PHOTO_D,Bay8,20029.756999999998,23350.5,330.0,2990.743000000002
T0000209,L00006,29,30,M71,PHOTO_D,Bay8,M3,ETCH_A,Bay1,23544.0,23739.824999999997,330.0,-134.1750000000029
T0000210,L00006,30,31,M3,ETCH_A,Bay1,M32,CVD_B,Bay4,24273.824999999997,24469.608999999997,330.0,-134.21600000000035
T0000211,L00006,31,32,M32,CVD_B,Bay4,M70,IMP_C,Bay7,24950.358999999997,25205.888999999996,330.0,-74.47000000000116
T0000212,L00006,32,33,M70,IMP_C,Bay7,M77,METRO_C,Bay8,25379.888999999996,25509.833000000002,110.0,19.94400000000678
T0000213,L00006,33,34,M77,METRO_C,Bay8,M100,IMP_F,Bay10,25701.833000000002,25912.802000000003,220.0,-9.03099999999904
T0000214,L00006,34,35,M100,IMP_F,Bay10,M21,PHOTO_A,Bay3,26049.302000000003,29054.25,330.0,2674.9479999999967
T0000215,L00006,35,36,M21,PHOTO_A,Bay3,M50,ETCH_B,Bay5,29268.75,29496.327,220.0,7.577000000001135
T0000216,L00006,36,37,M50,ETCH_B,Bay5,M77,METRO_C,Bay8,29686.077,29927.493,330.0,-88.58400000000256
T0000217,L00006,37,38,M77,METRO_C,Bay8,M93,ETCH_D,Bay10,30091.743,30218.335,220.0,-93.40799999999945
T0000218,L00006,38,39,M93,ETCH_D,Bay10,M90,IMP_E,Bay9,30330.835,30562.564,110.0,121.72899999999936
T0000219,L00006,39,40,M90,IMP_E,Bay9,M94,METRO_D,Bay10,30771.064,30951.806,110.0,70.74200000000201
T0000220,L00007,7,8,M17,IMP_A,Bay2,M83,CMP_D,Bay9,187.5,643.5,330.0,126.0
T0000221,L00007,8,9,M83,CMP_D,Bay9,M24,PHOTO_A,Bay3,906.0,1779.0,440.0,433.0
T0000222,L00007,9,10,M24,PHOTO_A,Bay3,M47,ETCH_B,Bay5,2028.0,2239.5,220.0,-8.5
T0000223,L00007,10,11,M47,ETCH_B,Bay5,M11,CVD_A,Bay2,2406.75,3366.75,330.0,630.0
T0000224,L00007,11,12,M11,CVD_A,Bay2,M26,IMP_B,Bay3,3858.0,4058.73,110.0,90.73000000000002
T0000225,L00007,12,13,M26,IMP_B,Bay3,M10,CMP_A,Bay1,4440.48,4713.886,220.0,53.40600000000086
T0000226,L00007,13,14,M10,CMP_A,Bay1,M76,METRO_C,Bay8,4916.386,5493.75,330.0,247.36399999999958
T0000227,L00007,14,15,M76,METRO_C,Bay8,M41,PHOTO_B,Bay5,5738.25,7771.5,330.0,1703.25
T0000228,L00007,15,16,M41,PHOTO_B,Bay5,M73,PHOTO_D,Bay8,8162.25,10347.75,330.0,1855.5
T0000229,L00007,16,17,M73,PHOTO_D,Bay8,M92,ETCH_D,Bay10,10454.25,10619.234,220.0,-55.01599999999962
T0000230,L00007,17,18,M92,ETCH_D,Bay10,M64,CVD_C,Bay7,10722.734,11505.0,330.0,452.2659999999996
T0000231,L00007,18,19,M64,CVD_C,Bay7,M76,METRO_C,Bay8,11669.25,11903.087,110.0,123.83699999999953
T0000232,L00007,19,20,M76,METRO_C,Bay8,M31,CVD_B,Bay4,12084.587,12882.0,440.0,357.41300000000047
T0000233,L00007,20,21,M31,CVD_B,Bay4,M69,IMP_C,Bay7,13047.0,13302.53,330.0,-74.46999999999935
T0000234,L00007,21,22,M69,IMP_C,Bay7,M67,CMP_C,Bay7,13771.28,13903.674,65.0,67.39400000000023
T0000235,L00007,22,23,M67,CMP_C,Bay7,M42,PHOTO_B,Bay5,14083.674,16819.5,220.0,2515.825999999999
T0000236,L00007,23,24,M42,PHOTO_B,Bay5,M48,ETCH_B,Bay5,17496.0,17600.592,65.0,39.59200000000055
T0000237,L00007,24,25,M48,ETCH_B,Bay5,M95,METRO_D,Bay10,17771.592,18007.747000000003,550.0,-313.8449999999975
T0000238,L00007,25,26,M95,METRO_D,Bay10,M16,CVD_A,Bay2,18219.247000000003,18536.25,220.0,97.00299999999697
T0000239,L00007,26,27,M16,CVD_A,Bay2,M20,IMP_A,Bay2,18810.75,18942.252,65.0,66.50200000000041
T0000240,L00007,27,28,M20,IMP_A,Bay2,M37,CMP_B,Bay4,19084.002,19226.986,220.0,-77.01599999999962
T0000241,L00007,28,29,M37,CMP_B,Bay4,M54,PHOTO_C,Bay6,19660.486,22925.25,220.0,3044.763999999999
T0000242,L00007,29,30,M54,PHOTO_C,Bay6,M55,ETCH_C,Bay6,23118.75,23279.5,65.0,95.75
T0000243,L00007,30,31,M55,ETCH_C,Bay6,M82,CVD_D,Bay9,23813.5,23987.284,330.0,-156.21600000000035
T0000244,L00007,31,32,M82,CVD_D,Bay9,M100,IMP_F,Bay10,24468.034,24640.611,110.0,62.577000000001135
T0000245,L00007,32,33,M100,IMP_F,Bay10,M98,METRO_D,Bay10,24814.611,25021.302,65.0,141.6909999999989
T0000246,L00007,33,34,M98,METRO_D,Bay10,M99,IMP_F,Bay10,25213.302,25362.898,65.0,84.59600000000137
T0000247,L00007,34,35,M99,IMP_F,Bay10,M24,PHOTO_A,Bay3,25499.398,28680.0,330.0,2850.601999999999
T0000248,L00007,35,36,M24,PHOTO_A,Bay3,M46,ETCH_B,Bay5,28894.5,29123.592,220.0,9.092000000000553
T0000249,L00007,36,37,M46,ETCH_B,Bay5,M29,METRO_A,Bay3,29313.342,29656.902000000002,220.0,123.56000000000131
T0000250,L00007,37,38,M29,METRO_A,Bay3,M6,ETCH_A,Bay1,29821.152000000002,30035.882,220.0,-5.270000000000437
T0000251,L00007,38,39,M6,ETCH_A,Bay1,M19,IMP_A,Bay2,30148.382,30313.366,110.0,54.98400000000038
T0000252,L00007,39,40,M19,IMP_A,Bay2,M28,METRO_A,Bay3,30521.866,30669.25,110.0,37.383999999998196
T0000253,L00008,8,9,M8,CMP_A,Bay1,M44,PHOTO_B,Bay5,262.5,864.0,440.0,161.5
T0000254,L00008,9,10,M44,PHOTO_B,Bay5,M47,ETCH_B,Bay5,1113.0,1348.5,65.0,170.5
T0000255,L00008,10,11,M47,ETCH_B,Bay5,M14,CVD_A,Bay2,1515.75,2397.75,330.0,552.0
T0000256,L00008,11,12,M14,CVD_A,Bay2,M99,IMP_F,Bay10,2889.0,3220.33,220.0,111.32999999999993
T0000257,L00008,12,13,M99,IMP_F,Bay10,M10,CMP_A,Bay1,3602.08,4017.0,110.0,304.9200000000001
T0000258,L00008,13,14,M10,CMP_A,Bay1,M40,METRO_B,Bay4,4219.5,4836.0,330.0,286.5
T0000259,L00008,14,15,M40,METRO_B,Bay4,M74,PHOTO_D,Bay8,5080.5,7032.75,440.0,1512.25
T0000260,L00008,15,16,M74,PHOTO_D,Bay8,M74,PHOTO_D,Bay8,7423.5,9690.75,65.0,2202.25
T0000261,L00008,16,17,M74,PHOTO_D,Bay8,M91,ETCH_D,Bay10,9797.25,9940.234,220.0,-77.01599999999962
T0000262,L00008,17,18,M91,ETCH_D,Bay10,M33,CVD_B,Bay4,10043.734,10966.5,440.0,482.7659999999996
T0000263,L00008,18,19,M33,CVD_B,Bay4,M94,METRO_D,Bay10,11130.75,11422.688,440.0,-148.0619999999999
T0000264,L00008,19,20,M94,METRO_D,Bay10,M15,CVD_A,Bay2,11604.188,12455.25,220.0,631.0619999999999
T0000265,L00008,20,21,M15,CVD_A,Bay2,M99,IMP_F,Bay10,12620.25,12940.58,220.0,100.32999999999993
T0000266,L00008,21,22,M99,IMP_F,Bay10,M67,CMP_C,Bay7,13409.33,13723.674,330.0,-15.65599999999904
T0000267,L00008,22,23,M67,CMP_C,Bay7,M24,PHOTO_A,Bay3,13903.674,16625.25,440.0,2281.575999999999
T0000268,L00008,23,24,M24,PHOTO_A,Bay3,M46,ETCH_B,Bay5,17301.75,17463.111,220.0,-58.638999999999214
T0000269,L00008,24,25,M46,ETCH_B,Bay5,M94,METRO_D,Bay10,17634.111,17870.056,550.0,-314.0550000000003
T0000270,L00008,25,26,M94,METRO_D,Bay10,M32,CVD_B,Bay4,18081.556,18305.294,440.0,-216.2619999999988
T0000271,L00008,26,27,M32,CVD_B,Bay4,M26,IMP_B,Bay3,18579.794,18753.288,110.0,63.49399999999878
T0000272,L00008,27,28,M26,IMP_B,Bay3,M8,CMP_A,Bay1,18895.038,19126.349000000002,220.0,11.311000000001513
T0000273,L00008,28,29,M8,CMP_A,Bay1,M74,PHOTO_D,Bay8,19559.849000000002,22891.5,330.0,3001.650999999998
T0000274,L00008,29,30,M74,PHOTO_D,Bay8,M93,ETCH_D,Bay10,23085.0,23257.234,220.0,-47.76599999999962
T0000275,L00008,30,31,M93,ETCH_D,Bay10,M31,CVD_B,Bay4,23791.234,24014.972,440.0,-216.2619999999988
T0000276,L00008,31,32,M31,CVD_B,Bay4,M27,IMP_B,Bay3,24495.722,24572.670000000002,110.0,-33.05199999999968
T0000277,L00008,32,33,M27,IMP_B,Bay3,M39,METRO_B,Bay4,24746.670000000002,24900.654000000002,110.0,43.98400000000038
T0000278,L00008,33,34,M39,METRO_B,Bay4,M90,IMP_E,Bay9,25092.654000000002,25300.992000000002,550.0,-341.66200000000026
T0000279,L00008,34,35,M90,IMP_E,Bay9,M22,PHOTO_A,Bay3,25437.492000000002,28442.25,440.0,2564.757999999998
T0000280,L00008,35,36,M22,PHOTO_A,Bay3,M48,ETCH_B,Bay5,28656.75,28896.592,220.0,19.842000000000553
T0000281,L00008,36,37,M48,ETCH_B,Bay5,M77,METRO_C,Bay8,29086.342,29360.493,330.0,-55.84900000000198
T0000282,L00008,37,38,M77,METRO_C,Bay8,M2,ETCH_A,Bay1,29524.743,29692.487999999998,330.0,-162.25500000000102
T0000283,L00008,38,39,M2,ETCH_A,Bay1,M17,IMP_A,Bay2,29804.987999999998,29955.666,110.0,40.67800000000352
T0000284,L00008,39,40,M17,IMP_A,Bay2,M96,METRO_D,Bay10,30164.166,30482.504,220.0,98.33799999999974
T0000285,L00009,9,10,M22,PHOTO_A,Bay3,M93,ETCH_D,Bay10,249.0,695.25,330.0,116.25
T0000286,L00009,10,11,M93,ETCH_D,Bay10,M34,CVD_B,Bay4,862.5,1653.75,440.0,351.25
T0000287,L00009,11,12,M34,CVD_B,Bay4,M26,IMP_B,Bay3,2145.0,2368.98,110.0,113.98000000000002
T0000288,L00009,12,13,M26,IMP_B,Bay3,M8,CMP_A,Bay1,2750.73,3228.0,220.0,257.27
T0000289,L00009,13,14,M8,CMP_A,Bay1,M29,METRO_A,Bay3,3430.5,4176.75,220.0,526.25
T0000290,L00009,14,15,M29,METRO_A,Bay3,M72,PHOTO_D,Bay8,4421.25,6026.25,550.0,1055.0
T0000291,L00009,15,16,M72,PHOTO_D,Bay8,M72,PHOTO_D,Bay8,6417.0,8436.0,65.0,1954.0
T0000292,L00009,16,17,M72,PHOTO_D,Bay8,M2,ETCH_A,Bay1,8542.5,8770.638,330.0,-101.86199999999917
T0000293,L00009,17,18,M2,ETCH_A,Bay1,M14,CVD_A,Bay2,8874.138,9983.25,110.0,999.1119999999992
T0000294,L00009,18,19,M14,CVD_A,Bay2,M96,METRO_D,Bay10,10147.5,10445.83,220.0,78.32999999999993
T0000295,L00009,19,20,M96,METRO_D,Bay10,M11,CVD_A,Bay2,10627.33,11464.5,220.0,617.1700000000001
T0000296,L00009,20,21,M11,CVD_A,Bay2,M25,IMP_B,Bay3,11629.5,11829.691,110.0,90.19100000000071
T0000297,L00009,21,22,M25,IMP_B,Bay3,M8,CMP_A,Bay1,12298.441,12496.563,220.0,-21.87800000000061
T0000298,L00009,22,23,M8,CMP_A,Bay1,M22,PHOTO_A,Bay3,12676.563,15132.75,220.0,2236.187
T0000299,L00009,23,24,M22,PHOTO_A,Bay3,M6,ETCH_A,Bay1,15809.25,16018.372,220.0,-10.878000000000611
T0000300,L00009,24,25,M6,ETCH_A,Bay1,M40,METRO_B,Bay4,16189.372,16360.956,330.0,-158.41599999999926
T0000301,L00009,25,26,M40,METRO_B,Bay4,M15,CVD_A,Bay2,16572.456,17067.75,220.0,275.2940000000017
T0000302,L00009,26,27,M15,CVD_A,Bay2,M20,IMP_A,Bay2,17342.25,17564.092,65.0,156.84200000000055
T0000303,L00009,27,28,M20,IMP_A,Bay2,M68,CMP_C,Bay7,17705.842,17947.18,550.0,-308.66200000000026
T0000304,L00009,28,29,M68,CMP_C,Bay7,M44,PHOTO_B,Bay5,18380.68,21588.0,220.0,2987.3199999999997
T0000305,L00009,29,30,M44,PHOTO_B,Bay5,M49,ETCH_B,Bay5,21781.5,21956.092,65.0,109.59200000000055
T0000306,L00009,30,31,M49,ETCH_B,Bay5,M14,CVD_A,Bay2,22490.092,22762.791,330.0,-57.300999999999476
T0000307,L00009,31,32,M14,CVD_A,Bay2,M18,IMP_A,Bay2,23243.541,23326.133,65.0,17.592000000000553
T0000308,L00009,32,33,M18,IMP_A,Bay2,M29,METRO_A,Bay3,23500.133,23643.117000000002,110.0,32.98400000000038
T0000309,L00009,33,34,M29,METRO_A,Bay3,M27,IMP_B,Bay3,23835.117000000002,23953.901,65.0,53.78399999999965
T0000310,L00009,34,35,M27,IMP_B,Bay3,M71,PHOTO_D,Bay8,24090.401,27336.75,550.0,2696.3489999999983
T0000311,L00009,35,36,M71,PHOTO_D,Bay8,M92,ETCH_D,Bay10,27551.25,27682.984,220.0,-88.26599999999962
T0000312,L00009,36,37,M92,ETCH_D,Bay10,M97,METRO_D,Bay10,27872.734,28171.03,65.0,233.29599999999846
T0000313,L00009,37,38,M97,METRO_D,Bay10,M5,ETCH_A,Bay1,28335.28,28512.138,110.0,66.85800000000017
T0000314,L00009,38,39,M5,ETCH_A,Bay1,M17,IMP_A,Bay2,28624.638,28731.215,110.0,-3.422999999998865
T0000315,L00009,39,40,M17,IMP_A,Bay2,M40,METRO_B,Bay4,28939.715,29201.121,220.0,41.40599999999904
T0000316,L00010,10,11,M3,ETCH_A,Bay1,M13,CVD_A,Bay2,167.25,775.5,110.0,498.25
T0000317,L00010,11,12,M13,CVD_A,Bay2,M26,IMP_B,Bay3,1266.75,1531.5,110.0,154.75
T0000318,L00010,12,13,M26,IMP_B,Bay3,M66,CMP_C,Bay7,1913.25,2475.0,440.0,121.75
T0000319,L00010,13,14,M66,CMP_C,Bay7,M77,METRO_C,Bay8,2677.5,3477.0,110.0,689.5
T0000320,L00010,14,15,M77,METRO_C,Bay8,M53,PHOTO_C,Bay6,3721.5,5166.0,220.0,1224.5
T0000321,L00010,15,16,M53,PHOTO_C,Bay6,M21,PHOTO_A,Bay3,5556.75,7679.25,330.0,1792.5
T0000322,L00010,16,17,M21,PHOTO_A,Bay3,M93,ETCH_D,Bay10,7785.75,8040.2880000000005,330.0,-75.46199999999953
T0000323,L00010,17,18,M93,ETCH_D,Bay10,M33,CVD_B,Bay4,8143.7880000000005,9305.25,440.0,721.4619999999995
T0000324,L00010,18,19,M33,CVD_B,Bay4,M39,METRO_B,Bay4,9469.5,9609.592,65.0,75.09200000000055
T0000325,L00010,19,20,M39,METRO_B,Bay4,M16,CVD_A,Bay2,9791.092,10576.5,220.0,565.4079999999994
T0000326,L00010,20,21,M16,CVD_A,Bay2,M25,IMP_B,Bay3,10741.5,10892.191,110.0,40.69100000000071
T0000327,L00010,21,22,M25,IMP_B,Bay3,M37,CMP_B,Bay4,11360.941,11471.918000000001,110.0,0.9770000000007713
T0000328,L00010,22,23,M37,CMP_B,Bay4,M21,PHOTO_A,Bay3,11651.918000000001,13918.5,110.0,2156.5819999999985
T0000329,L00010,23,24,M21,PHOTO_A,Bay3,M55,ETCH_C,Bay6,14595.0,14801.138,330.0,-123.86199999999917
T0000330,L00010,24,25,M55,ETCH_C,Bay6,M77,METRO_C,Bay8,14972.138,15179.597,220.0,-12.541000000001077
T0000331,L00010,25,26,M77,METRO_C,Bay8,M82,CVD_D,Bay9,15391.097,16127.25,110.0,626.1530000000002
T0000332,L00010,26,27,M82,CVD_D,Bay9,M88,IMP_E,Bay9,16401.75,16531.02,65.0,64.27000000000044
T0000333,L00010,27,28,M88,IMP_E,Bay9,M10,CMP_A,Bay1,16672.77,16839.308,220.0,-53.461999999999534
T0000334,L00010,28,29,M10,CMP_A,Bay1,M51,PHOTO_C,Bay6,17272.808,20500.5,550.0,2677.691999999999
T0000335,L00010,29,30,M51,PHOTO_C,Bay6,M56,ETCH_C,Bay6,20694.0,20787.592,65.0,28.592000000000553
T0000336,L00010,30,31,M56,ETCH_C,Bay6,M34,CVD_B,Bay4,21321.592,21610.337,220.0,68.74499999999898
T0000337,L00010,31,32,M34,CVD_B,Bay4,M27,IMP_B,Bay3,22091.087,22133.636,110.0,-67.45100000000093
T0000338,L00010,32,33,M27,IMP_B,Bay3,M30,METRO_A,Bay3,22307.636,22360.636,65.0,-12.0
T0000339,L00010,33,34,M30,METRO_A,Bay3,M27,IMP_B,Bay3,22552.636,22660.42,65.0,42.78399999999965
T0000340,L00010,34,35,M27,IMP_B,Bay3,M23,PHOTO_A,Bay3,22796.92,26148.0,65.0,3286.0800000000017
T0000341,L00010,35,36,M23,PHOTO_A,Bay3,M45,ETCH_B,Bay5,26362.5,26505.269,220.0,-77.23099999999977
T0000342,L00010,36,37,M45,ETCH_B,Bay5,M97,METRO_D,Bay10,26695.019,27012.149,550.0,-232.86999999999898
T0000343,L00010,37,38,M97,METRO_D,Bay10,M4,ETCH_A,Bay1,27176.399,27330.944,110.0,44.544999999998254
T0000344,L00010,38,39,M4,ETCH_A,Bay1,M25,IMP_B,Bay3,27443.444,27650.812,220.0,-12.631999999997788
T0000345,L00010,39,40,M25,IMP_B,Bay3,M40,METRO_B,Bay4,27859.312,28208.121,110.0,238.80899999999747
T0000346,L00011,11,12,M12,CVD_A,Bay2,M20,IMP_A,Bay2,491.25,867.0,65.0,310.75
T0000347,L00011,12,13,M20,IMP_A,Bay2,M7,CMP_A,Bay1,1248.75,1770.0,110.0,411.25
T0000348,L00011,13,14,M7,CMP_A,Bay1,M78,METRO_C,Bay8,1972.5,2769.0,330.0,466.5
T0000349,L00011,14,15,M78,METRO_C,Bay8,M42,PHOTO_B,Bay5,3013.5,4330.5,330.0,987.0
T0000350,L00011,15,16,M42,PHOTO_B,Bay5,M53,PHOTO_C,Bay6,4721.25,6455.25,110.0,1624.0
T0000351,L00011,16,17,M53,PHOTO_C,Bay6,M59,ETCH_C,Bay6,6561.75,6666.342,65.0,39.59199999999964
T0000352,L00011,17,18,M59,ETCH_C,Bay6,M35,CVD_B,Bay4,6769.842,8189.25,220.0,1199.4080000000004
T0000353,L00011,18,19,M35,CVD_B,Bay4,M29,METRO_A,Bay3,8353.5,8477.038,110.0,13.538000000000466
T0000354,L00011,19,20,M29,METRO_A,Bay3,M32,CVD_B,Bay4,8658.538,9705.0,110.0,936.4619999999995
T0000355,L00011,20,21,M32,CVD_B,Bay4,M27,IMP_B,Bay3,9870.0,9932.792,110.0,-47.20800000000054
T0000356,L00011,21,22,M27,IMP_B,Bay3,M83,CMP_D,Bay9,10401.542,10633.087,440.0,-208.45499999999993
T0000357,L00011,22,23,M83,CMP_D,Bay9,M42,PHOTO_B,Bay5,10813.087,13093.5,440.0,1840.4130000000005
T0000358,L00011,23,24,M42,PHOTO_B,Bay5,M46,ETCH_B,Bay5,13770.0,13933.111,65.0,98.11100000000079
T0000359,L00011,24,25,M46,ETCH_B,Bay5,M78,METRO_C,Bay8,14104.111,14384.914,330.0,-49.197000000000116
T0000360,L00011,25,26,M78,METRO_C,Bay8,M15,CVD_A,Bay2,14596.414,15319.5,440.0,283.08599999999933
T0000361,L00011,26,27,M15,CVD_A,Bay2,M26,IMP_B,Bay3,15594.0,15773.788,110.0,69.78800000000047
T0000362,L00011,27,28,M26,IMP_B,Bay3,M8,CMP_A,Bay1,15915.538,16084.068000000001,220.0,-51.469999999999345
T0000363,L00011,28,29,M8,CMP_A,Bay1,M41,PHOTO_B,Bay5,16517.568,19662.75,440.0,2705.1820000000007
T0000364,L00011,29,30,M41,PHOTO_B,Bay5,M48,ETCH_B,Bay5,19856.25,19971.842,65.0,50.59200000000055
T0000365,L00011,30,31,M48,ETCH_B,Bay5,M81,CVD_D,Bay9,20505.842,20826.0,440.0,-119.84200000000055
T0000366,L00011,31,32,M81,CVD_D,Bay9,M99,IMP_F,Bay10,21306.75,21479.327,110.0,62.577000000001135
T0000367,L00011,32,33,M99,IMP_F,Bay10,M97,METRO_D,Bay10,21653.327,21860.018,65.0,141.6909999999989
T0000368,L00011,33,34,M97,METRO_D,Bay10,M100,IMP_F,Bay10,22052.018,22105.018,65.0,-12.0
T0000369,L00011,34,35,M100,IMP_F,Bay10,M44,PHOTO_B,Bay5,22241.518,25499.25,550.0,2707.732
T0000370,L00011,35,36,M44,PHOTO_B,Bay5,M59,ETCH_C,Bay6,25713.75,25967.08,110.0,143.33000000000175
T0000371,L00011,36,37,M59,ETCH_C,Bay6,M96,METRO_D,Bay10,26156.83,26348.214,440.0,-248.6160000000018
T0000372,L00011,37,38,M96,METRO_D,Bay10,M2,ETCH_A,Bay1,26512.464,26656.009,110.0,33.544999999998254
T0000373,L00011,38,39,M2,ETCH_A,Bay1,M20,IMP_A,Bay2,26768.509,26941.086,110.0,62.577000000001135
T0000374,L00011,39,40,M20,IMP_A,Bay2,M40,METRO_B,Bay4,27149.586,27296.871,220.0,-72.71500000000015
T0000375,L00012,12,13,M18,IMP_A,Bay2,M36,CMP_B,Bay4,381.75,850.5,220.0,248.75
T0000376,L00012,13,14,M36,CMP_B,Bay4,M96,METRO_D,Bay10,1053.0,1764.0,440.0,271.0
T0000377,L00012,14,15,M96,METRO_D,Bay10,M54,PHOTO_C,Bay6,2008.5,3112.5,440.0,664.0
T0000378,L00012,15,16,M54,PHOTO_C,Bay6,M43,PHOTO_B,Bay5,3503.25,5025.75,110.0,1412.5
T0000379,L00012,16,17,M43,PHOTO_B,Bay5,M46,ETCH_B,Bay5,5132.25,5331.611,65.0,134.36099999999988
T0000380,L00012,17,18,M46,ETCH_B,Bay5,M64,CVD_C,Bay7,5435.111,6757.5,220.0,1102.3890000000001
T0000381,L00012,18,19,M64,CVD_C,Bay7,M77,METRO_C,Bay8,6921.75,7039.327,110.0,7.5770000000002256
T0000382,L00012,19,20,M77,METRO_C,Bay8,M13,CVD_A,Bay2,7220.827,8594.25,440.0,933.4229999999998
T0000383,L00012,20,21,M13,CVD_A,Bay2,M19,IMP_A,Bay2,8759.25,8863.842,65.0,39.59200000000055
T0000384,L00012,21,22,M19,IMP_A,Bay2,M37,CMP_B,Bay4,9332.592,9486.576000000001,220.0,-66.01599999999962
T0000385,L00012,22,23,M37,CMP_B,Bay4,M23,PHOTO_A,Bay3,9666.576000000001,11967.0,110.0,2190.423999999999
T0000386,L00012,23,24,M23,PHOTO_A,Bay3,M47,ETCH_B,Bay5,12643.5,12896.111,220.0,32.611000000000786
T0000387,L00012,24,25,M47,ETCH_B,Bay5,M76,METRO_C,Bay8,13067.111,13351.699,330.0,-45.41200000000026
T0000388,L00012,25,26,M76,METRO_C,Bay8,M82,CVD_D,Bay9,13563.199,14376.75,110.0,703.5509999999995
T0000389,L00012,26,27,M82,CVD_D,Bay9,M99,IMP_F,Bay10,14651.25,14882.206,110.0,120.95600000000013
T0000390,L00012,27,28,M99,IMP_F,Bay10,M83,CMP_D,Bay9,15023.956,15315.239,110.0,181.28299999999945
T0000391,L00012,28,29,M83,CMP_D,Bay9,M52,PHOTO_C,Bay6,15748.739,18651.0,330.0,2572.2610000000004
T0000392,L00012,29,30,M52,PHOTO_C,Bay6,M55,ETCH_C,Bay6,18844.5,18911.888,65.0,2.3879999999990105
T0000393,L00012,30,31,M55,ETCH_C,Bay6,M65,CVD_C,Bay7,19445.888,19635.487,110.0,79.59900000000198
T0000394,L00012,31,32,M65,CVD_C,Bay7,M69,IMP_C,Bay7,20116.237,20208.092,65.0,26.854999999999563
T0000395,L00012,32,33,M69,IMP_C,Bay7,M76,METRO_C,Bay8,20382.092,20613.525,110.0,121.4330000000009
T0000396,L00012,33,34,M76,METRO_C,Bay8,M79,IMP_D,Bay8,20805.525,20858.525,65.0,-12.0
T0000397,L00012,34,35,M79,IMP_D,Bay8,M21,PHOTO_A,Bay3,20995.025,24277.5,550.0,2732.4749999999985
T0000398,L00012,35,36,M21,PHOTO_A,Bay3,M48,ETCH_B,Bay5,24492.0,24697.577,220.0,-14.422999999998865
T0000399,L00012,36,37,M48,ETCH_B,Bay5,M76,METRO_C,Bay8,24887.327,25106.665,330.0,-110.66200000000026
T0000400,L00012,37,38,M76,METRO_C,Bay8,M3,ETCH_A,Bay1,25270.915,25467.175,330.0,-133.7400000000016
T0000401,L00012,38,39,M3,ETCH_A,Bay1,M20,IMP_A,Bay2,25579.675,25798.454,110.0,108.77900000000227
T0000402,L00012,39,40,M20,IMP_A,Bay2,M40,METRO_B,Bay4,26006.954,26116.938000000002,220.0,-110.01599999999962
T0000403,L00013,13,14,M9,CMP_A,Bay1,M39,METRO_B,Bay4,202.5,867.0,330.0,334.5
T0000404,L00013,14,15,M39,METRO_B,Bay4,M71,PHOTO_D,Bay8,1111.5,2016.75,440.0,465.25
T0000405,L00013,15,16,M71,PHOTO_D,Bay8,M23,PHOTO_A,Bay3,2407.5,3621.0,550.0,663.5
T0000406,L00013,16,17,M23,PHOTO_A,Bay3,M48,ETCH_B,Bay5,3727.5,3929.092,220.0,-18.4079999999999
T0000407,L00013,17,18,M48,ETCH_B,Bay5,M65,CVD_C,Bay7,4032.592,5346.0,220.0,1093.408
T0000408,L00013,18,19,M65,CVD_C,Bay7,M39,METRO_B,Bay4,5510.25,5871.38,330.0,31.13000000000011
T0000409,L00013,19,20,M39,METRO_B,Bay4,M12,CVD_A,Bay2,6052.88,7607.25,220.0,1334.37
T0000410,L00013,20,21,M12,CVD_A,Bay2,M25,IMP_B,Bay3,7772.25,7875.634,110.0,-6.6159999999999854
T0000411,L00013,21,22,M25,IMP_B,Bay3,M38,CMP_B,Bay4,8344.384,8594.326000000001,110.0,139.94200000000092
T0000412,L00013,22,23,M38,CMP_B,Bay4,M74,PHOTO_D,Bay8,8774.326000000001,10908.75,440.0,1694.423999999999
T0000413,L00013,23,24,M74,PHOTO_D,Bay8,M6,ETCH_A,Bay1,11585.25,11853.98,330.0,-61.27000000000044
T0000414,L00013,24,25,M6,ETCH_A,Bay1,M29,METRO_A,Bay3,12024.98,12262.099,220.0,17.119000000000597
T0000415,L00013,25,26,M29,METRO_A,Bay3,M62,CVD_C,Bay7,12473.599,13239.0,440.0,325.40099999999984
T0000416,L00013,26,27,M62,CVD_C,Bay7,M79,IMP_D,Bay8,13513.5,13687.306,110.0,63.806000000000495
T0000417,L00013,27,28,M79,IMP_D,Bay8,M83,CMP_D,Bay9,13829.056,13916.048,110.0,-23.00799999999981
T0000418,L00013,28,29,M83,CMP_D,Bay9,M43,PHOTO_B,Bay5,14349.548,17034.0,440.0,2244.4519999999993
T0000419,L00013,29,30,M43,PHOTO_B,Bay5,M49,ETCH_B,Bay5,17227.5,17332.092,65.0,39.59200000000055
T0000420,L00013,30,31,M49,ETCH_B,Bay5,M64,CVD_C,Bay7,17866.092,18052.075,220.0,-34.016999999999825
T0000421,L00013,31,32,M64,CVD_C,Bay7,M88,IMP_E,Bay9,18532.825,18707.386000000002,220.0,-45.43899999999849
